,mcc_code,currency_rk,transaction_amt,cat_id
60,6,1,0.3769687607603278,1
61,15,1,0.35197762930028975,1
62,10,1,0.37599939238796953,1
63,1,1,0.37561514673816854,1
64,16,1,0.3261491338947387,1
65,17,1,0.3213083032247866,1
66,8,1,0.3734256859203344,1
67,8,1,0.7447775960283958,1
68,12,1,0.3797004760077284,1
69,1,1,0.3759651870592049,1
70,1,1,0.3769073585938686,1
71,6,1,0.376544985377031,1
72,1,1,0.375812815583536,1
73,4,1,0.373596238525882,1
74,10,1,0.3741345000071445,1
75,1,1,0.37675714120723636,1
76,1,1,0.37293566357435654,1
77,1,1,0.3755037139809849,1
78,13,1,0.3772455811520643,1
79,1,1,0.37158686985075756,1
80,18,1,0.35882684169085594,1
81,1,1,0.3747164935086922,1
82,13,1,0.3758193097942323,1
83,19,1,0.3768517562345551,1
84,1,1,0.37717654367270026,1
85,19,1,0.37651866306606385,1
86,6,1,0.3763219422404082,1
87,4,1,0.37594477715368363,1
88,13,1,0.37724471657218317,1
89,4,1,0.37715498291706107,1
90,20,1,0.3759477389266405,1
91,5,1,0.3676616374029403,1
92,7,1,0.3748581318256419,1
93,13,1,0.37724726771090483,1
94,7,1,0.3765650761308835,1
95,10,1,0.3764558077506176,1
96,21,1,0.37462716400814544,1
97,13,1,0.37722463791085376,1
98,22,1,0.3739728779644085,1
99,13,1,0.3771918435564478,1
100,19,1,0.3762883299710401,1
101,23,1,0.37156364265732694,1
102,1,1,0.37520282290325085,1
103,19,1,0.3763124141847487,1
104,13,1,0.3771953728538257,1
105,21,1,0.3734492737011535,1
106,1,1,0.3761500216308781,1
107,13,1,0.37721226423298265,1
108,15,1,0.3761581188184863,1
109,12,1,0.4353765995420102,1
110,1,1,0.373325749557597,1
111,1,1,0.375045554737242,1
112,1,1,0.3757049934747233,1
113,8,1,0.47400318622109977,1
114,12,1,0.3774427708258731,1
115,12,1,0.9694385154722893,1
116,1,1,0.37704736099563524,1
117,1,1,0.3757372209157288,1
118,21,1,0.3738599386294634,1
119,24,1,0.3433349452726381,1
120,2,1,0.37377190369675395,1
121,8,1,0.8315644780378144,1
122,8,1,0.37807267472298745,1
123,25,1,0.40161526525728636,1
124,25,1,0.35698603443316546,1
125,1,1,0.3765401454689737,1
126,20,1,0.37408603010502545,1
127,1,1,0.3757246567415411,1
128,1,1,0.3742763563589653,1
129,6,1,0.3763444832719609,1
130,5,1,0.3735334465292174,1
131,1,1,0.3724291001345194,1
132,7,1,0.3759560967784612,1
133,1,1,0.37509821732033877,1
134,26,1,0.3761364147998407,1
135,1,1,0.3757232783928383,1
136,11,1,0.3762271260594376,1
137,2,1,0.3765056109280158,1
138,4,1,0.3755706344304197,1
139,1,1,0.37706845356742846,1
140,1,1,0.37461236264612513,1
141,1,1,0.3749699402894204,1
142,1,1,0.3726275655233393,1
143,21,1,0.3745838419116064,1
144,2,1,0.37556627441506746,1
145,11,1,0.3691630359836421,1
146,2,1,0.3752155125782194,1
147,1,1,0.37485175674974486,1
148,21,1,0.37495545176992623,1
149,7,1,0.3728138423308881,1
150,7,1,0.3744711356170605,1
151,25,1,0.3404194966547094,1
152,1,1,0.37373962294065227,1
153,1,1,0.36998863968750556,1
154,8,1,0.3735643633737532,1
155,25,1,0.37682056741482156,1
156,1,1,0.37239358523238936,1
157,1,1,0.37599214585465757,1
158,1,1,0.37672723155193816,1
159,7,1,0.3770047899712512,1
160,2,1,0.37511894086413394,1
161,7,1,0.3756338703406253,1
162,27,1,0.37325940056869245,1
163,6,1,0.37608949899298905,1
164,10,1,0.37265622335381976,1
165,2,1,0.37250326473002304,1
166,28,1,0.047298035849483555,1
167,6,1,0.3750903728394659,1
168,7,1,0.373366096694503,1
169,1,1,0.3731768310585753,1
170,1,1,0.37056206230420424,1
171,3,1,0.3745074653648402,1
172,1,1,0.3661352186955509,1
173,22,1,0.3973692027951767,1
174,29,1,0.37297742577803794,1
175,28,1,0.3756253597052453,1
176,1,1,0.374246430334,1
177,4,1,0.3705285867897631,1
178,1,1,0.3750273262035358,1
179,30,1,0.37464021404314596,1
180,22,1,0.5057311586732637,1
181,9,1,0.3722140359032925,1
182,8,1,0.37389389909529147,1
183,8,1,0.8114033050605174,1
184,22,1,0.33800839384144316,1
185,8,1,0.3737357842537248,1
186,12,1,0.37867072539011176,1
187,8,1,0.3781853285550239,1
188,8,1,0.5029703597566825,1
189,8,1,0.3765988825058525,1
190,1,1,0.37710666829942274,1
191,1,1,0.3769993060475247,1
192,12,1,0.39372790676978425,1
193,8,1,0.3977891647849553,1
194,26,1,0.3755604478366954,1
195,8,1,0.3790849819825259,1
196,1,1,0.37044000324585036,1
197,1,1,0.3763941839684226,1
198,21,1,0.3743957855848334,1
199,2,1,0.3734949614419404,1
200,1,1,0.37315185867675005,1
201,1,1,0.3722571645194611,1
202,6,1,0.376959772420549,1
203,6,1,0.376924510310413,1
204,6,1,0.37657166946900816,1
205,6,1,0.3755049795608701,1
206,1,1,0.3758073183310355,1
207,7,1,0.3767994517947645,1
208,1,1,0.3750584747243319,1
209,4,1,0.3687567153830869,1
210,1,1,0.3662412232029278,1
211,31,1,0.3741467731650287,1
212,1,1,0.37066459144032005,1
213,1,1,0.37331264927681285,1
214,25,1,0.33490925937049215,1
215,2,1,0.374230736143055,1
216,2,1,0.3759352047635091,1
217,1,1,0.37707917874025104,1
218,6,1,0.37613847896938674,1
219,1,1,0.3720390791752342,1
220,11,1,0.3687574565652347,1
221,1,1,0.37603273467150927,1
222,25,1,0.3125182539976328,1
223,25,1,0.3296391687398668,1
224,12,1,0.3946542753234239,1
225,1,1,0.3761045153205679,1
226,6,1,0.3744245150326072,1
227,2,1,0.369065009870109,1
228,10,1,0.3753604878063296,1
229,2,1,0.37481029533869586,1
230,2,1,0.37566224272503623,1
231,32,1,0.3494697635661324,1
232,8,1,0.3773920972319264,1
233,8,1,0.3780426338261571,1
234,28,1,0.3739162075411579,1
235,2,1,0.37555412164244306,1
236,2,1,0.3766796988132588,1
237,32,1,0.37600159888267637,1
238,1,1,0.37305619206883955,1
239,1,1,0.375057006683495,1
240,1,1,0.37240323787940377,1
241,1,1,0.3737374464570017,1
242,2,1,0.3707466471247764,1
243,1,1,0.37690952979148085,1
244,8,1,0.3773882508669162,1
245,21,1,0.3676971413919589,1
246,26,1,0.37521540617538346,1
247,2,1,0.37013099531417193,1
248,6,1,0.37619571551029013,1
249,1,1,0.37464948359447975,1
250,2,1,0.3762626652887118,1
251,26,1,0.3748553448898236,1
252,29,1,0.36903978694143497,1
253,33,1,0.3735635257924549,1
254,1,1,0.3758049221073402,1
255,1,1,0.37381446574055677,1
256,1,1,0.3764923750290871,1
257,5,1,0.37421621488422674,1
258,2,1,0.3771055696560382,1
259,22,1,0.37229990026362003,1
260,1,1,0.37690937882677344,1
261,1,1,0.36282083128748877,1
262,2,1,0.3709263501468585,1
263,6,1,0.37326088702540483,1
264,16,1,0.31717263415967994,1
265,12,1,0.38121524792435535,1
266,8,1,0.7566376453568233,1
267,8,1,0.43422452783768833,1
268,1,1,0.3721261926321016,1
269,22,1,0.37189909078431105,1
270,2,1,0.376105386436948,1
271,1,1,0.36907869309292596,1
272,1,1,0.3715258319093906,1
273,6,1,0.37333614566032414,1
274,28,1,0.37047421448588364,1
275,2,1,0.376187106315873,1
276,17,1,0.32427577828236126,1
277,12,1,0.42574329783632875,1
278,24,1,0.3214650373304074,1
279,2,1,0.37495047584585056,1
280,2,1,0.3740985351665265,1
281,1,1,0.36714876027345755,1
282,11,1,0.36195005594206403,1
283,31,1,0.3747152014417763,1
284,1,1,0.3704367875156974,1
285,1,1,0.37319381595229734,1
286,29,1,0.36979578636621213,1
287,12,1,0.6956164738043421,1
288,12,1,0.4442563145299552,1
289,8,1,0.38075196338332473,1
290,2,1,0.3735399293720893,1
291,1,1,0.3675469151384237,1
292,1,1,0.3761869193151624,1
293,6,1,0.37415754372389004,1
294,1,1,0.37685754961887996,1
295,4,1,0.3672599385050539,1
296,21,1,0.37267480474479386,1
297,1,1,0.37702403717569766,1
298,1,1,0.37658181371758676,1
299,5,1,0.37352864612434966,1
300,12,2,0.377390271380603,1
301,25,1,0.35241086345235667,1
302,1,1,0.374412881883234,1
303,25,1,0.3180273745067856,1
304,4,1,0.36886170224282777,1
305,1,1,0.372751647599715,1
306,6,1,0.37664134894625256,1
307,21,1,0.37309231946934573,1
308,1,1,0.3766030587603241,1
309,6,1,0.3765714899142225,1
310,5,1,0.3732670547521857,1
311,4,1,0.3698785100240275,1
312,7,1,0.3744753001058339,1
313,2,1,0.37505940938685023,1
314,8,1,0.43756671912526557,1
315,12,1,0.6272257217902765,1
316,34,1,0.37658177609008814,1
317,7,1,0.3755099019424931,1
318,6,1,0.3760096050140116,1
319,1,1,0.3736428452415895,1
320,10,1,0.3761317088615934,1
321,35,1,0.3773585314569599,1
322,1,1,0.3723408958212271,1
323,21,1,0.3707581736439572,1
324,25,1,0.3720042290634723,1
325,1,1,0.37541598325125514,1
326,28,1,0.37471243360390283,1
327,2,1,0.37481875618300514,1
328,2,1,0.37494915672351264,1
329,10,1,0.3756004953177514,1
330,6,1,0.37389662669106666,1
331,1,1,0.3765651428600125,1
332,2,1,0.3734658675417178,1
333,1,1,0.3755506655964833,1
334,35,1,0.3762789906212648,1
335,6,1,0.3767016866296394,1
336,1,1,0.3768530944548379,1
337,21,1,0.37401383418934325,1
338,36,1,0.3760313371111833,1
339,21,1,0.3762934285539406,1
340,1,1,0.37374204678816075,1
341,37,1,0.36609789403578386,1
342,8,1,0.3742137619350879,1
343,12,1,0.39086866067545584,1
344,11,1,0.3632323219745596,1
345,7,1,0.3635518578757277,1
346,21,1,0.37577587674772756,1
347,37,1,0.36169990560304166,1
348,16,1,0.3853554795794442,1
349,1,1,0.376401721063325,1
350,16,1,0.12094832551547136,1
351,1,1,0.37612935072010967,1
352,9,1,0.37210066277217013,1
353,6,1,0.3760526689472596,1
354,7,1,0.3741632251351451,1
355,16,1,0.318019778981266,1
356,1,1,0.3731355158377475,1
357,1,1,0.3720281487847625,1
358,1,1,0.37631871980323894,1
359,1,1,0.37349269333362556,1
360,3,1,0.37364533866018307,1
361,8,1,0.44299790183065557,1
362,12,1,0.3816769575670001,1
363,10,1,0.3748194894076759,1
364,1,1,0.3770488316510718,1
365,16,1,0.05402403375602871,1
366,1,1,0.37595329449607995,1
367,2,1,0.37618642276859465,1
368,1,1,0.3759363579156115,1
369,17,1,0.3357642325306405,1
370,16,1,0.6965756926420835,1
371,12,1,0.3774272415714021,1
372,7,1,0.3763159328674206,1
373,29,1,0.3718647094816255,1
374,17,1,0.37131732191097255,1
375,3,1,0.3740151239826943,1
376,7,1,0.3333503141346386,1
377,7,1,0.3738764272039742,1
378,6,1,0.3757712628888575,1
379,17,1,0.36931063126790914,1
380,1,1,0.37676305105492175,1
381,1,1,0.3767534506998993,1
382,10,1,0.37567152023384703,1
383,1,1,0.3770468269920863,1
384,1,1,0.3747956147029701,1
385,1,1,0.37203954389189375,1
386,17,1,0.36530822038699584,1
387,7,1,0.3754455377757205,1
388,38,1,0.3756385259194107,1
389,7,1,0.374817766500217,1
390,7,1,0.3767668928680009,1
391,7,1,0.37660092894159247,1
392,2,1,0.37637671582848736,1
393,1,1,0.37244658157480914,1
394,6,1,0.37454036271173474,1
395,1,1,0.3764885532802179,1
396,1,1,0.3759235107962756,1
397,2,1,0.37380802086621817,1
398,1,1,0.3757421734220863,1
399,1,1,0.37367275057711447,1
400,1,1,0.3771075025556324,1
401,21,1,0.3766601547380794,1
402,39,1,0.3694498134527292,1
403,30,1,0.3763596144145657,1
404,40,1,0.37276141983624167,1
405,17,1,0.37153180274545367,1
406,7,1,0.33710674166622434,1
407,33,1,0.33984711487600844,1
408,7,1,0.3217339473078897,1
409,2,1,0.37457291174849117,1
410,1,1,0.37604043932814263,1
411,1,1,0.37407435375791975,1
412,1,1,0.37494925948864477,1
413,1,1,0.3734655674311549,1
414,1,1,0.3754242617556618,1
415,8,1,0.3790835714628802,1
416,8,1,0.38085520073489765,1
417,8,1,0.3778036886663406,1
418,2,1,0.37691076553082714,1
419,1,1,0.3731669051290634,1
420,27,1,0.37659147807346033,1
421,1,1,0.37419417153602424,1
422,1,1,0.37450386017302495,1
423,1,1,0.3747805609752492,1
424,10,1,0.3754563524417403,1
425,10,1,0.3750085349625241,1
426,2,1,0.3764960441080752,1
427,24,1,0.36410760534440967,1
428,24,1,0.37497831905803786,1
429,26,1,0.3740341064305116,1
430,1,1,0.3734505355296567,1
431,7,1,0.3746698485970948,1
432,7,1,0.3664182065867117,1
433,5,1,0.3738901690847648,1
434,33,1,0.34146515097227387,1
435,2,1,0.3758564133498156,1
436,6,1,0.37602290889252993,1
437,1,1,0.37604638208567953,1
438,17,1,0.35535590660949246,1
439,40,1,0.36755133676738394,1
440,3,1,0.3748617374721701,1
441,1,1,0.3764026281020301,1
442,1,1,0.37418821161307253,1
443,21,1,0.37663781252977463,1
444,8,1,0.3808300230501646,1
445,12,1,0.4630725483855347,1
446,6,1,0.3766094735099281,1
447,1,1,0.3742959003773056,1
448,41,1,0.3762264212543277,1
449,1,1,0.3700427086978313,1
450,1,1,0.37505492614428193,1
451,10,1,0.3759551091418814,1
452,1,1,0.37422837868364073,1
453,41,1,0.37702761789827094,1
454,41,1,0.37353674047000185,1
455,11,1,0.3604736920388649,1
456,1,1,0.3694756875303821,1
457,1,1,0.37357002500499387,1
458,22,1,0.3381676961659417,1
459,21,1,0.3768029680901933,1
460,25,1,0.40276881568820005,1
461,25,1,0.35495446598857544,1
462,21,1,0.376292213219839,1
463,1,1,0.37418305766886745,1
464,1,1,0.3710981889080533,1
465,1,1,0.3758613046972782,1
466,1,1,0.3768359347239773,1
467,1,1,0.37382368209047256,1
468,2,1,0.3745806805196539,1
469,1,1,0.3737791816052611,1
470,13,1,0.3746897343322352,1
471,2,1,0.37665104689404705,1
472,2,1,0.3767717276605373,1
473,21,1,0.377045874141049,1
474,13,1,0.37509787560353874,1
475,1,1,0.3739621797049101,1
476,1,1,0.37665834378682084,1
477,16,1,0.41139412422368493,1
478,1,1,0.3699110797502242,1
479,30,1,0.37556237354614075,1
480,1,1,0.37580422525970736,1
481,9,1,0.3730281253652255,1
482,1,1,0.37534773492625767,1
483,21,1,0.3768174622367605,1
484,16,1,0.31827413814357675,1
485,34,1,0.3717939179469638,1
486,12,2,0.3773845854073423,1
487,8,1,0.3739084819677277,1
488,8,1,0.5591767393229611,1
489,7,1,0.37709657142625214,1
490,1,1,0.3747403643483377,1
491,1,1,0.3751248591808485,1
492,1,1,0.3753423036071384,1
493,42,1,0.3759617804632811,1
494,1,1,0.37616278133164466,1
495,1,1,0.3763395699845974,1
496,34,1,0.38286553590244854,1
497,1,1,0.37428332210701565,1
498,7,1,0.36164173326283755,1
499,1,1,0.3764872531989858,1
500,1,1,0.37509402327522207,1
501,1,1,0.37545439080997,1
502,1,1,0.3760638270352531,1
503,4,1,0.3756141394352526,1
504,7,1,0.3758532563913146,1
505,1,1,0.36859149724279516,1
506,24,1,0.36379047578430057,1
507,2,1,0.37630204877514734,1
508,1,1,0.3758952483387262,1
509,16,1,0.5867780351137943,1
510,7,1,0.37643096467779436,1
511,1,1,0.3747413810865478,1
512,4,1,0.36588911803027596,1
513,17,1,0.3313650263765537,1
514,12,1,0.7188335507807153,1
515,8,1,0.3934088183061827,1
516,1,1,0.37055657300918077,1
517,1,1,0.3764387954604389,1
518,1,1,0.37602813274885477,1
519,2,1,0.37445866397696304,1
520,6,1,0.37511991713288934,1
521,1,1,0.3723264218525481,1
522,10,1,0.3720459316997541,1
523,1,1,0.37698763399177265,1
524,7,1,0.36928375045573153,1
525,1,1,0.37628629842715,1
526,21,1,0.37606035530169574,1
527,1,1,0.37048001753285925,1
528,1,1,0.3746083145638731,1
529,1,1,0.3747811032204708,1
530,2,1,0.37580239333481286,1
531,20,1,0.37586044096998383,1
532,28,1,0.3748431071995513,1
533,21,1,0.37697677609960073,1
534,1,1,0.37374872333875964,1
535,12,1,0.43218010920444994,1
536,8,1,0.37968235455892757,1
537,7,1,0.3730649093712663,1
538,1,1,0.37578984575764873,1
539,1,1,0.37343571143198767,1
540,21,1,0.36430675052912587,1
541,1,1,0.37711185660287694,1
542,1,1,0.3603746882924374,1
543,1,1,0.37672436066473697,1
544,1,1,0.37397846229444354,1
545,7,1,0.3747635390224198,1
546,1,1,0.3768921256523967,1
547,7,1,0.37223137456370836,1
548,1,1,0.36864129104173826,1
549,1,1,0.3728382531421903,1
550,1,1,0.3738152751296507,1
551,7,1,0.376281735950846,1
552,21,1,0.3765384559260792,1
553,11,1,0.3622012439360933,1
554,1,1,0.3764224988316423,1
555,8,1,0.39070842073280465,1
556,10,1,0.3743069305772751,1
557,1,1,0.36890326573693943,1
558,6,1,0.37664104656212477,1
559,1,1,0.3746440979740144,1
560,1,1,0.3746655040419837,1
561,1,1,0.3751721225020907,1
562,1,1,0.37668981384652883,1
563,21,1,0.376334997049895,1
564,30,1,0.34861921021609243,1
565,1,1,0.37651806733522863,1
566,21,1,0.3765398446763413,1
567,22,1,0.3694588886142665,1
568,35,1,0.37199942274733594,1
569,1,1,0.37212923784488927,1
570,1,1,0.3724379461207178,1
571,33,1,0.3497206287139501,1
572,1,1,0.3709964664327536,1
573,33,1,0.3689880087750728,1
574,7,1,0.37248551546379155,1
575,22,1,0.33696256855180046,1
576,1,1,0.37238442185653503,1
577,1,1,0.3725719591284481,1
578,1,1,0.36916663912924896,1
579,43,1,0.3756998059954364,1
580,1,1,0.37250407366440397,1
581,9,1,0.37223396551823484,1
582,24,1,0.3615925478698538,1
583,1,1,0.3731661948673979,1
584,7,1,0.36352272168719846,1
585,3,1,0.37416193852478485,1
586,24,1,0.36973823152622687,1
587,1,1,0.3754008376715134,1
588,5,1,0.37332863789440857,1
589,8,1,0.43889428093596433,1
590,1,1,0.37720730588640533,1
591,1,1,0.3764508226754433,1
592,24,1,0.369569151053933,1
593,6,1,0.37651268296522394,1
594,1,1,0.3770388659625942,1
595,28,1,0.35210099656787014,1
596,7,1,0.3728935271418975,1
597,44,1,0.30154710669262996,1
598,1,1,0.3743733209450603,1
599,16,1,0.3751936772612025,1
600,45,1,0.2199841419395934,1
601,1,1,0.3734534579699413,1
602,45,1,0.26589211658951245,1
603,42,1,0.3733590613753675,1
604,1,1,0.3722766366931515,1
605,33,1,0.3633441231629305,1
606,28,1,0.3521550964986781,1
607,8,1,0.7450517624878588,1
608,7,1,0.37519473014909405,1
609,1,1,0.3715199720232932,1
610,8,1,0.6353219117582694,1
611,11,1,0.36093875064256403,1
612,1,1,0.3750951307286705,1
613,41,1,0.37231140541129104,1
614,22,1,0.3711138037515843,1
615,41,1,0.3762953507393604,1
616,2,1,0.3757980748120195,1
617,8,1,0.8021409545614129,1
618,8,1,0.37456716463121137,1
619,12,1,0.3921919090788822,1
620,1,1,0.36435260651371315,1
621,3,1,0.37379401184155525,1
622,1,1,0.3720452782772103,1
623,1,1,0.3726324063976617,1
624,1,1,0.37540667504931857,1
625,4,1,0.3642592766757767,1
626,1,1,0.37460105052411163,1
627,1,1,0.37521619623917596,1
628,46,1,0.3758919874783106,1
629,17,1,0.327139673362137,1
630,1,1,0.372777362073114,1
631,32,1,0.37050414778625645,1
632,47,1,0.3509177424666356,1
633,1,1,0.37463029743525006,1
634,29,1,0.35523208462893796,1
635,21,1,0.37518632409769814,1
636,1,1,0.36183296189467445,1
637,1,1,0.3717654979313688,1
638,1,1,0.3700543625366448,1
639,1,1,0.3762069720436425,1
640,20,1,0.3755861826585,1
641,3,1,0.37434159721235194,1
642,24,1,0.33825896979180925,1
643,21,1,0.37261955666372626,1
644,25,1,0.37676908378878843,1
645,1,1,0.37457358245012795,1
646,48,1,0.3750076901058182,1
647,1,1,0.37353925184975784,1
648,49,1,0.3695539681877274,1
0,50,3,0.37738837080226445,2
649,11,1,0.3603353046923236,1
650,2,1,0.36232699571850996,1
651,1,1,0.3518260516397954,1
652,51,1,0.37619856644695954,1
653,6,1,0.37398948794728337,1
654,52,1,0.08696635176374506,1
655,28,1,0.3732093589511784,1
656,3,1,0.37150227277548886,1
657,10,1,0.37718044304959997,1
658,30,1,0.37088059874625523,1
659,28,1,0.32399960381040455,1
660,12,1,0.7741797298064952,1
661,8,1,0.7782211314155126,1
662,10,1,0.376614920971358,1
1,50,3,0.37738837080226445,2
2,50,3,0.37738837080226445,2
3,50,3,0.37738837080226445,2
4,50,3,0.37738837080226445,2
5,50,3,0.37738837080226445,2
6,50,3,0.37738837080226445,2
7,50,3,0.37738837080226445,2
8,50,3,0.37738837080226445,2
9,50,3,0.37738837080226445,2
10,50,3,0.37738837080226445,2
11,50,3,0.37738837080226445,3
12,50,3,0.37738837080226445,2
13,50,3,0.37738837080226445,2
14,50,3,0.37738837080226445,2
15,50,3,0.37738837080226445,4
16,50,3,0.37738837080226445,2
17,50,3,0.37738837080226445,2
18,50,3,0.37738837080226445,2
19,50,3,0.37738837080226445,2
20,50,3,0.37738837080226445,2
21,50,3,0.37738837080226445,2
22,50,3,0.37738837080226445,3
23,50,3,0.37738837080226445,2
24,50,3,0.37738837080226445,2
25,50,3,0.37738837080226445,2
26,50,3,0.37738837080226445,2
27,50,3,0.37738837080226445,2
28,50,3,0.37738837080226445,2
29,50,3,0.37738837080226445,2
30,50,3,0.37738837080226445,2
31,50,3,0.37738837080226445,2
32,50,3,0.37738837080226445,2
33,50,3,0.37738837080226445,2
34,50,3,0.37738837080226445,2
35,50,3,0.37738837080226445,5
36,50,3,0.37738837080226445,3
37,50,3,0.37738837080226445,5
38,50,3,0.37738837080226445,5
39,50,3,0.37738837080226445,3
663,1,1,0.37497374441816184,1
664,1,1,0.3671616040961243,1
665,8,1,0.37969995240573867,1
666,48,1,0.37654395863513546,1
667,48,1,0.37542628363690117,1
40,50,3,0.37738837080226445,3
41,50,3,0.37738837080226445,5
42,50,3,0.37738837080226445,3
43,50,3,0.37738837080226445,3
44,50,3,0.37738837080226445,6
45,50,3,0.37738837080226445,6
668,10,1,0.3724257957353365,1
669,2,1,0.3770288451685881,1
670,1,1,0.37490988179979967,1
671,1,1,0.3749664028498383,1
672,1,1,0.37153206420541374,1
46,50,3,0.37738837080226445,3
47,50,3,0.37738837080226445,7
673,1,1,0.3768909155474944,1
674,1,1,0.3718140035284563,1
48,50,3,0.37738837080226445,3
49,50,3,0.37738837080226445,3
675,4,1,0.3758381642403474,1
676,6,1,0.3734186656067271,1
677,49,1,0.36369962776977677,1
678,1,1,0.3544187631772182,1
679,4,1,0.32438097340064426,1
680,1,1,0.37687196868096734,1
681,7,1,0.37575648949168505,1
50,50,3,0.37738837080226445,3
682,24,1,0.3519710305056094,1
683,1,1,0.3741330728904752,1
684,1,1,0.37532062084632434,1
685,8,1,0.3777028923845301,1
686,1,1,0.37627954537109326,1
687,24,1,0.3619184552092151,1
51,50,3,0.37738837080226445,2
52,50,3,0.37738837080226445,3
53,50,3,0.37738837080226445,3
688,1,1,0.37453320871251305,1
689,1,1,0.3759280624731465,1
690,1,1,0.36987190804635633,1
691,1,1,0.3732852896518735,1
692,10,1,0.37378353298106687,1
693,1,1,0.37005529560766764,1
54,50,3,0.37738837080226445,5
694,1,1,0.3754964270918965,1
55,50,3,0.37738837080226445,5
695,6,1,0.3759069371904387,1
696,6,1,0.3763360194720173,1
56,50,3,0.37738837080226445,3
697,5,1,0.3733910622556336,1
698,11,1,0.36199832281484007,1
699,2,1,0.3770391155715974,1
700,2,1,0.3747910823514007,1
701,2,1,0.3741584456470742,1
57,50,3,0.37738837080226445,8
58,50,3,0.37738837080226445,2
59,50,3,0.37738837080226445,3
60,50,3,0.37738837080226445,3
61,50,3,0.37738837080226445,5
62,50,3,0.37738837080226445,3
702,1,1,0.37665740042791696,1
703,7,1,0.3768471863123261,1
704,24,1,0.3716360716134084,1
63,50,3,0.37738837080226445,9
64,50,3,0.37738837080226445,10
65,50,3,0.37738837080226445,3
66,50,3,0.37738837080226445,3
705,1,1,0.376493599400609,1
706,4,1,0.3596122437659652,1
67,50,3,0.37738837080226445,11
68,50,3,0.37738837080226445,11
69,50,3,0.37738837080226445,12
707,2,1,0.37411500668930076,1
70,50,3,0.37738837080226445,8
708,1,1,0.36864716229566,1
709,1,1,0.3764341253876774,1
710,1,1,0.37680674163948724,1
711,24,1,0.40184528090581506,1
712,6,1,0.37664513454544024,1
713,40,1,0.374538232836164,1
71,50,3,0.37738837080226445,12
72,50,3,0.37738837080226445,12
73,50,3,0.37738837080226445,12
74,50,3,0.37738837080226445,13
75,50,3,0.37738837080226445,12
76,50,3,0.37738837080226445,14
78,50,3,0.37738837080226445,15
77,50,3,0.37738837080226445,2
79,50,3,0.37738837080226445,14
80,50,3,0.37738837080226445,16
81,50,3,0.37738837080226445,17
82,50,3,0.37738837080226445,4
83,50,3,0.37738837080226445,18
84,50,3,0.37738837080226445,14
85,50,3,0.37738837080226445,16
86,50,3,0.37738837080226445,16
87,50,3,0.37738837080226445,14
88,50,3,0.37738837080226445,10
89,50,3,0.37738837080226445,17
90,50,3,0.37738837080226445,15
91,50,3,0.37738837080226445,16
92,50,3,0.37738837080226445,16
93,50,3,0.37738837080226445,15
94,50,3,0.37738837080226445,12
95,50,3,0.37738837080226445,9
96,50,3,0.37738837080226445,14
97,50,3,0.37738837080226445,4
98,50,3,0.37738837080226445,14
99,50,3,0.37738837080226445,16
100,50,3,0.37738837080226445,9
101,50,3,0.37738837080226445,14
102,50,3,0.37738837080226445,16
103,50,3,0.37738837080226445,19
104,50,3,0.37738837080226445,14
105,50,3,0.37738837080226445,14
106,50,3,0.37738837080226445,2
107,50,3,0.37738837080226445,6
